"id","age"
1023333,70
1023349,61
1023357,64
1023364,78
1023370,66
1023388,75
1023396,62
1023405,66
1023418,60
1023423,58
1023430,49
1023441,72
1023459,60
1023466,62
1023477,73
1023484,64
1023492,56
1023504,72
1023516,57
1023527,69
1023539,58
1023540,49
1023553,77
1023565,63
1023571,68
1023582,68
1023598,52
1023600,66
1023613,63
1023628,63
1023635,72
1023644,53
1023656,74
1023669,66
1023672,69
1023681,76
1023697,73
1023703,58
1023711,68
1023725,58
1023732,51
1023748,67
1023754,79
1023767,50
1023776,50
1023789,53
1023790,69
1023809,58
1023817,67
1023826,58
1023834,58
1023842,66
1023855,79
1023863,55
1023878,76
1023880,68
1023891,65
1023906,68
1023912,58
1023929,76
1023931,53
1023947,75
1023950,70
1023968,68
1023973,65
1023985,74
1023994,61
1024004,51
1024016,68
1024027,65
1024039,55
1024040,76
1024053,58
1024065,73
1024071,52
1024082,64
1024098,69
1024109,50
1024117,52
1024126,75
1024134,62
1024142,67
1024155,77
1024163,50
1024178,69
1024180,53
1024191,65
1024205,48
1024218,52
1024223,58
1024230,63
1024241,60
1024259,62
1024266,68
1024277,74
1024284,64
1024292,69
1024303,64
1024311,52
1024325,67
1024332,69
1024348,73
1024354,62
1024367,51
1024376,57
1024389,60
1024390,50
1024401,53
1024419,70
1024422,60
1024436,56
1024445,67
1024458,60
1024460,67
1024474,62
1024487,59
1024493,71
1024507,54
1024510,55
1024524,60
1024538,63
1024546,51
1024552,71
1024561,68
1024575,71
1024583,71
1024599,65
1024606,55
1024612,68
1024629,73
1024631,52
1024647,74
1024650,66
1024668,65
1024673,71
1024685,73
1024694,66
1024702,72
1024715,69
1024721,55
1024733,59
1024749,69
1024757,72
1024764,50
1024770,50
1024788,65
1024796,54
1024808,60
1024814,69
1024820,69
1024837,58
1024843,64
1024851,66
1024862,62
1024879,71
1024886,68
1024895,64
1024900,68
1024913,65
1024928,59
1024935,53
1024944,66
1024956,60
1024969,65
1024972,60
1024981,68
1024997,68
1025002,65
1025015,54
1025021,61
1025033,66
1025049,49
1025057,67
1025064,52
1025070,57
1025088,64
1025096,64
1025103,54
1025111,63
1025125,56
1025132,62
1025148,71
1025154,65
1025167,58
1025176,73
1025189,62
1025190,67
1025204,53
1025216,60
1025227,52
1025239,58
1025240,58
1025253,53
1025265,55
1025271,64
1025282,69
1025298,61
1025307,76
1025310,61
1025324,71
1025338,68
1025346,69
1025352,49
1025361,69
1025375,55
1025383,73
1025399,55
1025400,67
1025413,75
1025428,50
1025435,72
1025444,69
1025456,54
1025469,69
1025472,66
1025481,67
1025497,71
1025501,60
1025519,71
1025522,50
1025536,72
1025545,62
1025558,67
1025560,68
1025574,63
1025587,64
1025593,52
1025605,54
1025618,75
1025623,57
1025630,67
1025641,48
1025659,73
1025666,78
1025677,60
1025684,67
1025692,61
1025708,69
1025714,67
1025720,53
1025737,56
1025743,60
1025751,63
1025762,59
1025779,65
1025786,54
1025795,64
1025806,74
1025812,57
1025829,73
1025831,62
1025847,68
1025850,65
1025868,57
1025873,73
1025885,77
1025894,56
1025909,75
1025917,51
1025926,49
1025934,51
1025942,47
1025955,59
1025963,59
1025978,65
1025980,53
1025991,59
1026008,59
1026014,60
1026020,68
1026037,56
1026043,56
1026051,47
1026062,56
1026079,65
1026086,68
1026095,62
1026107,64
1026110,58
1026124,61
1026138,70
1026146,68
1026152,62
1026161,66
1026175,
1026183,55
1026199,67
1026202,61
1026215,55
1026221,53
1026233,61
1026249,50
1026257,63
1026264,59
1026270,67
1026288,50
1026296,64
1026301,66
1026319,70
1026322,71
1026336,68
1026345,65
1026358,72
1026360,69
1026374,55
1026387,61
1026393,66
1026409,59
1026417,73
1026426,63
1026434,61
1026442,65
1026455,73
1026463,67
1026478,59
1026480,69
1026491,54
1026500,69
1026513,61
1026528,67
1026535,56
1026544,53
1026556,69
1026569,52
1026572,52
1026581,74
1026597,72
1026604,66
1026616,76
1026627,70
1026639,67
1026640,61
1026653,73
1026665,52
1026671,68
1026682,54
1026698,77
1026706,65
1026712,62
1026729,66
1026731,57
1026747,51
1026750,73
1026768,71
1026773,68
1026785,56
1026794,75
1026805,65
1026818,54
1026823,63
1026830,62
1026841,70
1026859,57
1026866,73
1026877,66
1026884,75
1026892,67
1026903,76
1026911,53
1026925,57
1026932,71
1026948,68
1026954,52
1026967,54
1026976,56
1026989,51
1026990,56
1027001,67
1027019,71
1027022,62
1027036,54
1027045,67
1027058,67
1027060,77
1027074,52
1027087,53
1027093,71
1027106,70
1027112,67
1027129,73
1027131,60
1027147,73
1027150,72
1027168,70
1027173,58
1027185,67
1027194,64
1027200,65
1027213,52
1027228,61
1027235,67
1027244,67
1027256,65
1027269,60
1027272,56
1027281,74
1027297,64
1027308,55
1027314,65
1027320,49
1027337,74
1027343,63
1027351,63
1027362,73
1027379,62
1027386,57
1027395,76
1027404,65
1027416,72
1027427,61
1027439,58
1027440,50
1027453,61
1027465,65
1027471,63
1027482,64
1027498,62
1027502,65
1027515,64
1027521,60
1027533,70
1027549,55
1027557,51
1027564,51
1027570,68
1027588,52
1027596,60
1027609,66
1027617,49
1027626,74
1027634,73
1027642,70
1027655,57
1027663,67
1027678,52
1027680,72
1027691,57
1027707,67
1027710,65
1027724,60
1027738,51
1027746,64
1027752,61
1027761,63
1027775,68
1027783,70
1027799,59
1027803,76
1027811,70
1027825,76
1027832,57
1027848,62
1027854,53
1027867,64
1027876,57
1027889,70
1027890,51
1027905,60
1027918,55
1027923,71
1027930,57
1027941,57
1027959,60
1027966,69
1027977,58
1027984,68
1027992,51
1028006,50
1028012,52
1028029,69
1028031,78
1028047,70
1028050,68
1028068,67
1028073,70
1028085,74
1028094,52
1028101,70
1028119,69
1028122,52
1028136,71
1028145,67
1028158,66
1028160,73
1028174,57
1028187,56
1028193,75
1028208,51
1028214,65
1028220,77
1028237,64
1028243,79
1028251,72
1028262,54
1028279,51
1028286,72
1028295,73
1028300,64
1028313,70
1028328,72
1028335,47
1028344,64
1028356,53
1028369,53
1028372,71
1028381,79
1028397,63
1028403,52
1028411,68
1028425,64
1028432,51
1028448,50
1028454,71
1028467,78
1028476,51
1028489,67
1028490,64
1028509,57
1028517,68
1028526,54
1028534,59
1028542,70
1028555,68
1028563,69
1028578,66
1028580,63
1028591,71
1028602,56
1028615,75
1028621,62
1028633,54
1028649,71
1028657,55
1028664,73
1028670,51
1028688,67
1028696,54
1028705,71
1028718,69
1028723,76
1028730,64
1028741,71
1028759,60
1028766,64
1028777,65
1028784,75
1028792,68
1028804,74
1028816,57
1028827,65
1028839,65
1028840,50
1028853,67
1028865,68
1028871,53
1028882,59
1028898,54
1028907,62
1028910,56
1028924,57
1028938,66
1028946,69
1028952,66
1028961,63
1028975,73
1028983,75
1028999,64
1029003,76
1029011,69
1029025,56
1029032,66
1029048,52
1029054,65
1029067,64
1029076,61
1029089,53
1029090,53
1029102,51
1029115,69
1029121,71
1029133,71
1029149,72
1029157,74
1029164,55
1029170,59
1029188,57
1029196,76
1029207,59
1029210,47
1029224,59
1029238,58
1029246,71
1029252,49
1029261,72
1029275,51
1029283,63
1029299,63
1029304,63
1029316,60
1029327,57
1029339,50
1029340,61
1029353,59
1029365,62
1029371,62
1029382,65
1029398,55
1029406,67
1029412,60
1029429,56
1029431,70
1029447,49
1029450,64
1029468,76
1029473,69
1029485,64
1029494,68
1029505,61
1029518,57
1029523,65
1029530,58
1029541,60
1029559,73
1029566,48
1029577,68
1029584,51
1029592,50
1029601,59
1029619,67
1029622,76
1029636,71
1029645,74
1029658,69
1029660,55
1029674,63
1029687,67
1029693,74
1029709,54
1029717,66
1029726,66
1029734,51
1029742,69
1029755,61
1029763,53
1029778,55
1029780,74
1029791,56
1029800,71
1029813,57
1029828,68
1029835,65
1029844,49
1029856,50
1029869,70
1029872,67
1029881,65
1029897,66
1029908,70
1029914,71
1029920,67
1029937,64
1029943,52
1029951,68
1029962,74
1029979,68
1029986,65
1029995,71
1030007,71
1030010,62
1030024,66
1030038,65
1030046,48
1030052,75
1030061,52
1030075,62
1030083,56
1030099,73
1030108,58
1030114,64
1030120,73
1030137,59
1030143,70
1030151,78
1030162,60
1030179,60
1030186,62
1030195,72
1030201,62
1030219,64
1030222,76
1030236,71
1030245,64
1030258,51
1030260,48
1030274,72
1030287,72
1030293,75
1030302,63
1030315,67
1030321,54
1030333,72
1030349,64
1030357,67
1030364,57
1030370,46
1030388,73
1030396,63
1030405,59
1030418,65
1030423,70
1030430,72
1030441,64
1030459,66
1030466,74
1030477,49
1030484,72
1030492,70
1030504,60
1030516,49
1030527,67
1030539,61
1030540,55
1030553,70
1030565,58
1030571,61
1030582,67
1030598,59
1030600,71
1030613,61
1030628,57
1030635,52
1030644,64
1030656,66
1030669,62
1030672,74
1030681,73
1030697,65
1030703,58
1030711,67
1030725,68
1030732,65
1030748,52
1030754,65
1030767,48
1030776,69
1030789,68
1030790,63
1030809,70
1030817,72
1030826,64
1030834,79
1030842,72
1030855,63
1030863,72
1030878,50
1030880,51
1030891,69
1030906,66
1030912,51
1030929,66
1030931,66
1030947,74
1030950,69
1030968,56
1030973,55
1030985,51
1030994,62
1031003,71
1031011,52
1031025,53
1031032,50
1031048,63
1031054,68
1031067,54
1031076,60
1031089,68
1031090,54
1031102,70
1031115,69
1031121,62
1031133,49
1031149,67
1031157,59
1031164,61
1031170,54
1031188,65
1031196,68
1031207,61
1031210,60
1031224,69
1031238,64
1031246,66
1031252,66
1031261,71
1031275,49
1031283,64
1031299,69
1031304,67
1031316,68
1031327,63
1031339,58
1031340,62
1031353,65
1031365,53
1031371,55
1031382,65
1031398,64
1031406,51
1031412,59
1031429,67
1031431,56
1031447,52
1031450,61
1031468,67
1031473,66
1031485,51
1031494,57
1031505,54
1031518,71
1031523,51
1031530,70
1031541,
1031559,62
1031566,51
1031577,55
1031584,65
1031592,70
1031601,72
1031619,62
1031622,54
1031636,53
1031645,52
1031658,68
1031660,66
1031674,54
1031687,72
1031693,65
1031709,75
1031717,66
1031726,61
1031734,51
1031742,64
1031755,70
1031763,70
1031778,79
1031780,61
1031791,61
1031800,73
1031813,62
1031828,49
1031835,70
1031844,68
1031856,62
1031869,59
1031872,58
1031881,64
1031897,56
1031908,69
1031914,56
1031920,63
1031937,53
1031943,62
1031951,77
1031962,64
1031979,64
1031986,68
1031995,55
1032002,59
1032015,62
1032021,57
1032033,68
1032049,78
1032057,75
1032064,58
1032070,63
1032088,67
1032096,67
1032103,51
1032111,59
1032125,70
1032132,60
1032148,67
1032154,68
1032167,74
1032176,55
1032189,69
1032190,52
1032204,71
1032216,55
1032227,70
1032239,64
1032240,67
1032253,52
1032265,67
1032271,64
1032282,69
1032298,55
1032307,
1032310,56
1032324,50
1032338,50
1032346,55
1032352,51
1032361,59
1032375,78
1032383,59
1032399,51
1032400,68
1032413,60
1032428,55
1032435,76
1032444,73
1032456,65
1032469,61
1032472,60
1032481,67
1032497,59
1032501,46
1032519,70
1032522,71
1032536,63
1032545,64
1032558,74
1032560,51
1032574,68
1032587,68
1032593,70
1032605,58
1032618,64
1032623,77
1032630,52
1032641,64
1032659,69
1032666,65
1032677,64
1032684,76
1032692,71
1032708,73
1032714,52
1032720,78
1032737,53
1032743,52
1032751,54
1032762,61
1032779,47
1032786,64
1032795,47
1032806,53
1032812,70
1032829,48
1032831,65
1032847,53
1032850,65
1032868,63
1032873,62
1032885,59
1032894,59
1032909,68
1032917,71
1032926,62
1032934,67
1032942,62
1032955,64
1032963,60
1032978,54
1032980,70
1032991,52
1033000,70
1033013,55
1033028,53
1033035,69
1033044,67
1033056,67
1033069,71
1033072,51
1033081,68
1033097,58
1033105,73
1033118,67
1033123,68
1033130,69
1033141,72
1033159,67
1033166,64
1033177,61
1033184,59
1033192,63
1033209,58
1033217,67
1033226,58
1033234,61
1033242,61
1033255,54
1033263,50
1033278,56
1033280,54
1033291,58
1033306,60
1033312,67
1033329,75
1033331,67
1033347,68
1033350,66
1033368,71
1033373,57
1033385,75
1033394,69
1033402,50
1033415,60
1033421,60
1033433,61
1033449,50
1033457,50
1033464,57
1033470,47
1033488,68
1033496,48
1033508,54
1033514,68
1033520,61
1033537,66
1033543,75
1033551,60
1033562,70
1033579,62
1033586,52
1033595,66
1033603,68
1033611,75
1033625,67
1033632,62
1033648,52
1033654,65
1033667,65
1033676,67
1033689,66
1033690,66
1033701,68
1033719,75
1033722,67
1033736,68
1033745,56
1033758,61
1033760,54
1033774,64
1033787,68
1033793,53
1033807,62
1033810,53
1033824,62
1033838,57
1033846,68
1033852,56
1033861,60
1033875,70
1033883,64
1033899,60
1033904,56
1033916,76
1033927,62
1033939,73
1033940,71
1033953,74
1033965,58
1033971,49
1033982,57
1033998,53
1034008,53
1034014,72
1034020,55
1034037,73
1034043,78
1034051,56
1034062,51
1034079,67
1034086,74
1034095,54
1034107,47
1034110,51
1034124,61
1034138,70
1034146,72
1034152,62
1034161,55
1034175,73
1034183,51
1034199,46
1034202,53
1034215,71
1034221,57
1034233,69
1034249,53
1034257,63
1034264,72
1034270,63
1034288,54
1034296,66
1034301,61
1034319,68
1034322,60
1034336,70
1034345,77
1034358,75
1034360,57
1034374,75
1034387,58
1034393,61
1034409,58
1034417,70
1034426,51
1034434,50
1034442,54
1034455,61
1034463,60
1034478,50
1034480,63
1034491,48
1034500,57
1034513,53
1034528,73
1034535,52
1034544,47
1034556,60
1034569,58
1034572,64
1034581,64
1034597,67
1034604,53
1034616,71
1034627,65
1034639,52
1034640,54
1034653,57
1034665,58
1034671,58
1034682,66
1034698,62
1034706,75
1034712,73
1034729,58
1034731,61
1034747,58
1034750,56
1034768,66
1034773,57
1034785,66
1034794,79
1034805,60
1034818,55
1034823,57
1034830,57
1034841,66
1034859,68
1034866,67
1034877,67
1034884,70
1034892,63
1034903,59
1034911,65
1034925,72
1034932,59
1034948,59
1034954,70
1034967,68
1034976,54
1034989,55
1034990,55
1035006,57
1035012,68
1035029,65
1035031,69
1035047,47
1035050,51
1035068,71
1035073,76
1035085,62
1035094,53
1035101,52
1035119,55
1035122,69
1035136,70
1035145,46
1035158,49
1035160,49
1035174,66
1035187,69
1035193,62
1035208,68
1035214,65
1035220,71
1035237,69
1035243,68
1035251,68
1035262,64
1035279,52
1035286,73
1035295,55
1035300,73
1035313,54
1035328,54
1035335,69
1035344,64
1035356,62
1035369,73
1035372,71
1035381,73
1035397,75
1035403,53
1035411,55
1035425,71
1035432,57
1035448,66
1035454,54
1035467,75
1035476,66
1035489,69
1035490,60
1035509,64
1035517,49
1035526,51
1035534,50
1035542,61
1035555,60
1035563,66
1035578,60
1035580,55
1035591,56
1035602,62
1035615,70
1035621,66
1035633,50
1035649,69
1035657,54
1035664,68
1035670,61
1035688,64
1035696,68
1035705,58
1035718,66
1035723,68
1035730,54
1035741,64
1035759,53
1035766,60
1035777,74
1035784,69
1035792,63
1035804,72
1035816,53
1035827,65
1035839,59
1035840,51
1035853,55
1035865,61
1035871,66
1035882,69
1035898,64
1035907,57
1035910,52
1035924,69
1035938,61
1035946,65
1035952,60
1035961,63
1035975,66
1035983,66
1035999,67
1036005,72
1036018,70
1036023,71
1036030,78
1036041,66
1036059,65
1036066,65
1036077,71
1036084,77
1036092,58
1036100,70
1036113,68
1036128,59
1036135,53
1036144,71
1036156,54
1036169,68
1036172,62
1036181,66
1036197,60
1036206,63
1036212,52
1036229,57
1036231,53
1036247,50
1036250,68
1036268,63
1036273,64
1036285,60
1036294,65
1036309,59
1036317,58
1036326,71
1036334,67
1036342,78
1036355,74
1036363,49
1036378,63
1036380,74
1036391,66
1036407,74
1036410,51
1036424,58
1036438,58
1036446,63
1036452,71
1036461,50
1036475,74
1036483,79
1036499,56
1036503,77
1036511,67
1036525,70
1036532,68
1036548,61
1036554,62
1036567,61
1036576,63
1036589,49
1036590,69
1036608,62
1036614,72
1036620,55
1036637,76
1036643,69
1036651,69
1036662,63
1036679,76
1036686,64
1036695,52
1036704,62
1036716,66
1036727,51
1036739,52
1036740,66
1036753,70
1036765,56
1036771,56
1036782,70
1036798,54
1036802,62
1036815,75
1036821,65
1036833,75
1036849,76
1036857,63
1036864,58
1036870,54
1036888,73
1036896,61
1036901,58
1036919,76
1036922,69
1036936,75
1036945,60
1036958,61
1036960,55
1036974,57
1036987,69
1036993,62
1037009,75
1037017,73
1037026,61
1037034,56
1037042,69
1037055,64
1037063,57
1037078,54
1037080,67
1037091,68
1037104,60
1037116,64
1037127,66
1037139,51
1037140,61
1037153,69
1037165,58
1037171,65
1037182,77
1037198,60
1037203,65
1037211,57
1037225,71
1037232,70
1037248,66
1037254,47
1037267,70
1037276,54
1037289,66
1037290,66
1037305,53
1037318,66
1037323,68
1037330,55
1037341,55
1037359,71
1037366,66
1037377,50
1037384,51
1037392,52
1037408,69
1037414,57
1037420,79
1037437,68
1037443,75
1037451,60
1037462,52
1037479,59
1037486,68
1037495,52
1037506,68
1037512,58
1037529,71
1037531,60
1037547,75
1037550,62
1037568,60
1037573,57
1037585,58
1037594,49
1037607,68
1037610,65
1037624,66
1037638,77
1037646,69
1037652,71
1037661,49
1037675,62
1037683,56
1037699,69
1037700,68
1037713,59
1037728,73
1037735,63
1037744,60
1037756,64
1037769,58
1037772,69
1037781,61
1037797,56
1037801,66
1037819,69
1037822,70
1037836,61
1037845,58
1037858,68
1037860,59
1037874,65
1037887,68
1037893,70
1037902,65
1037915,66
1037921,70
1037933,74
1037949,70
1037957,53
1037964,60
1037970,52
1037988,67
1037996,57
1038004,53
1038016,73
1038027,75
1038039,53
1038040,67
1038053,65
1038065,71
1038071,63
1038082,59
1038098,64
1038109,73
1038117,62
1038126,54
1038134,73
1038142,61
1038155,67
1038163,52
1038178,49
1038180,52
1038191,56
1038205,67
1038218,71
1038223,73
1038230,61
1038241,66
1038259,59
1038266,72
1038277,70
1038284,66
1038292,62
1038303,66
1038311,65
1038325,65
1038332,69
1038348,68
1038354,49
1038367,64
1038376,64
1038389,79
1038390,77
1038401,68
1038419,59
1038422,72
1038436,70
1038445,70
1038458,65
1038460,56
1038474,52
1038487,57
1038493,66
1038507,68
1038510,66
1038524,73
1038538,61
1038546,57
1038552,54
1038561,61
1038575,72
1038583,66
1038599,65
1038606,68
1038612,75
1038629,53
1038631,72
1038647,62
1038650,49
1038668,78
1038673,57
1038685,60
1038694,61
1038702,59
1038715,62
1038721,63
1038733,66
1038749,69
1038757,58
1038764,65
1038770,73
1038788,69
1038796,74
1038808,50
1038814,56
1038820,62
1038837,62
1038843,68
1038851,65
1038862,53
1038879,60
1038886,69
1038895,69
1038900,70
1038913,69
1038928,63
1038935,60
1038944,54
1038956,76
1038969,61
1038972,52
1038981,66
1038997,57
1039001,56
1039019,60
1039022,58
1039036,75
1039045,71
1039058,73
1039060,71
1039074,68
1039087,61
1039093,65
1039106,74
1039112,67
1039129,51
1039131,53
1039147,49
1039150,65
1039168,74
1039173,68
1039185,68
1039194,51
1039200,65
1039213,68
1039228,56
1039235,52
1039244,73
1039256,62
1039269,63
1039272,61
1039281,68
1039297,68
1039308,63
1039314,67
1039320,62
1039337,66
1039343,64
1039351,73
1039362,73
1039379,56
1039386,68
1039395,68
1039404,52
1039416,68
1039427,57
1039439,66
1039440,56
1039453,59
1039465,64
1039471,66
1039482,68
1039498,63
1039502,58
1039515,73
1039521,68
1039533,66
1039549,62
1039557,57
1039564,68
1039570,54
1039588,62
1039596,51
1039609,57
1039617,66
1039626,64
1039634,69
1039642,61
1039655,53
1039663,66
1039678,53
1039680,59
1039691,68
1039707,52
1039710,70
1039724,76
1039738,72
1039746,68
1039752,60
1039761,68
1039775,64
1039783,70
1039799,58
1039803,55
1039811,60
1039825,62
1039832,51
1039848,52
1039854,76
1039867,49
1039876,59
1039889,67
1039890,77
1039905,61
1039918,54
1039923,77
1039930,60
1039941,48
1039959,65
1039966,66
1039977,68
1039984,57
1039992,56
1040002,65
1040015,76
1040021,62
1040033,53
1040049,69
1040057,50
1040064,55
1040070,63
1040088,61
1040096,64
1040103,71
1040111,66
1040125,70
1040132,65
1040148,71
1040154,52
1040167,64
1040176,69
1040189,70
1040190,69
1040204,80
1040216,66
1040227,67
1040239,64
1040240,69
1040253,62
1040265,75
1040271,52
1040282,50
1040298,64
1040307,62
1040310,68
1040324,64
1040338,61
1040346,49
1040352,51
1040361,66
1040375,66
1040383,64
1040399,60
1040400,72
1040413,59
1040428,67
1040435,70
1040444,73
1040456,64
1040469,75
1040472,61
1040481,48
1040497,62
1040501,61
1040519,54
1040522,74
1040536,64
1040545,54
1040558,67
1040560,54
1040574,73
1040587,65
1040593,61
1040605,67
1040618,65
1040623,67
1040630,56
1040641,52
1040659,66
1040666,71
1040677,66
1040684,53
1040692,52
1040708,53
1040714,71
1040720,65
1040737,50
1040743,68
1040751,59
1040762,61
1040779,62
1040786,56
1040795,71
1040806,67
1040812,70
1040829,62
1040831,63
1040847,64
1040850,66
1040868,59
1040873,59
1040885,55
1040894,52
1040909,57
1040917,76
1040926,60
